Conference,paperIdx,tableIdx,rowIdx,colIdx,type,semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,705,1,10,0,sbjCol,Race/Ethnicity,Latino/Hispanic,,,8.6; 14.2; 12.4–16.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,Race/Ethnicity,Latino; Hispanic
Nicotine & Tobacco Research,705,1,11,0,sbjCol,Race/Ethnicity,Non-Latino/Hispanic,,,91.4; 85.8; 84.0–87.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,Race/Ethnicity,Non-Latino; 
Nicotine & Tobacco Research,705,1,12,0,sbjCol,Education,Education,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,13,0,sbjCol,Education,<High School (HS),,,10.5; 11.2; 9.2–13.2,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,14,0,sbjCol,Education,"G12 or GED, HS Diploma",,,24.7; 31.4; 28.8–34.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,15,0,sbjCol,Education,Some college,,,20.7; 20.7; 18.8–22.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,16,0,sbjCol,Education,Associate’s degree,,,9.9; 10.5; 9.0–12.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,17,0,sbjCol,Education,Bachelor’s degree,,,21.2; 15.7; 14.3–17.1,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,18,0,sbjCol,Education,Graduate or professional degree,,,13.0; 10.5; 9.4–11.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,19,0,sbjCol,Poverty status,Poverty status,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,20,0,sbjCol,Poverty status,Below poverty line,,,18.7; 17.5; 15.3–19.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,21,0,sbjCol,Poverty status,Above poverty line,,,81.3; 82.5; 80.4–84.7,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,22,0,sbjCol,Sexual Orientation,Sexual Orientation,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,23,0,sbjCol,Sexual Orientation,Straight or heterosexual,,,96.1; 96.8; 96.1–97.4,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,24,0,sbjCol,Sexual Orientation,"Gay, lesbian, or bisexual",,,3.9; 3.2; 2.6–3.9,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,25,0,sbjCol,Current Cigarette Smoking,Current Cigarette Smoking,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,26,0,sbjCol,Current Cigarette Smoking,Current smoker,,,23.0; 17.8; 16.0–19.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,27,0,sbjCol,Current Cigarette Smoking,Nonsmoker,,,77.0; 82.2; 80.4–84.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,28,0,sbjCol,Current Cigarette Smoking,Trust in the federal government (range: 0–4),,,2.9; 2.0; 1.9–2.0,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,29,0,sbjCol,Health knowledge,Knowledge that FDA regulates how cigarettes are…,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,30,0,sbjCol,Health knowledge,Made? (% yes),,,38.1; 36.0; 33.5–38.5,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,31,0,sbjCol,Health knowledge,Sold in stores (% yes),,,49.9; 46.8; 44.2–49.4,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,32,0,sbjCol,Health knowledge,Advertised (% yes),,,53.6; 49.7; 47.1–52.3,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,33,0,sbjCol,Health knowledge,Credibility (range: 0 to 8; higher numbers indicative of higher credibility),,,4.6; 4.6; 4.5–5.7,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,0,0,colHd,characteristics,Demographic characteristics,,,"Gender; Male; Female; Age, years; Race; White; Black or African American; Other race; Ethnicity; Latino/Hispanic; Non-Latino/Hispanic; Education; <High School (HS); G12 or GED, HS Diploma; Some college; Associate’s degree; Bachelor’s degree; Graduate or professional degree; Poverty status; Below poverty line; Above poverty line; Sexual Orientation; Straight or heterosexual; Gay, lesbian, or bisexual; Current Cigarette Smoking; Current smoker; Nonsmoker; Trust in the federal government (range: 0–4); Knowledge that FDA regulates how cigarettes are…; Made? (% yes); Sold in stores (% yes); Advertised (% yes); Credibility (range: 0 to 8; higher numbers indicative of higher credibility)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,0,1,colHd,  ,Unweighted % or mean,,,; 47.3; 52.7; 45.9; ; 69.6; 19.6; 10.8; ; 8.6; 91.4; ; 10.5; 24.7; 20.7; 9.9; 21.2; 13.0; ; 18.7; 81.3; Sexual Orientation; 96.1; 3.9; ; 23.0; 77.0; 2.9; ; 38.1; 49.9; 53.6; 4.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,0,2,colHd,  ,Weighted % or mean,,,; 48.5; 51.5; 46.7; ; 67.9; 18.3; 13.7; ; 14.2; 85.8; ; 11.2; 31.4; 20.7; 10.5; 15.7; 10.5; ; 17.5; 82.5; Sexual Orientation; 96.8; 3.2; ; 17.8; 82.2; 2.0; ; 36.0; 46.8; 49.7; 4.6,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,705,1,0,3,colHd,CI,95% CI,,,; 46.0–51.0; 49.0–54.0; 45.8–47.7; ; 65.6–70.4; 16.3–20.3; 12.0–15.5; ; 12.4–16.0; 84.0–87.6; ; 9.2–13.2; 28.8–34.0; 18.8–22.6; 9.0–12.0; 14.3–17.1; 9.4–11.6; ; 15.3–19.6; 80.4–84.7; Sexual Orientation; 96.1–97.4; 2.6–3.9; ; 16.0–19.6; 80.4–84.0; 1.9–2.0; ; 33.5–38.5; 44.2–49.4; 47.1–52.3; 4.5–5.7,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121765993,http://dx.doi.org/10.1093/ntr/ntx215,,
Nicotine & Tobacco Research,706,1,1,0,sbjCol,Total,Total,,,; 60.3 (2041); 24.9 (1132); 14.8 (495),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,2,0,sbjCol,Age,Age,,,Age; Age; Age; Age,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,3,0,sbjCol,Age,Younger than 25,,,10.6 (108); 14.2 (81); 2.8 (10); 9.2 (16),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,4,0,sbjCol,Age,25 or older,,,89.4 (3520); 85.8 (1902); 97.2 (1089); 90.8 (470),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,5,0,sbjCol,Gender,Sex,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,6,0,sbjCol,Gender,Male,,,49.1 (1497); 45.3 (717); 56.2 (545); 52.1 (208),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,7,0,sbjCol,Gender,Female,,,50.9 (2018); 54.7 (1200); 43.8 (520); 48.0 (265),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,8,0,sbjCol,Education,Education,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,9,0,sbjCol,Education,HS education or less,,,31.9 (964); 27.5 (441); 31.6 (289); 49.0 (212),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,10,0,sbjCol,Education,Some college,,,32.8 (1132); 29.9 (547); 38.5 (389); 37.2 (178),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,11,0,sbjCol,Education,College degree,,,20.3 (906); 24.1 (564); 18.3 (259); 7.9 (70),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,12,0,sbjCol,Education,Graduate degree,,,15.0 (672); 18.5 (459); 11.6 (174); 5.9 (28),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,13,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,
Nicotine & Tobacco Research,706,1,14,0,sbjCol,Race/Ethnicity,White,,,65.2 (2849); 56.9 (1502); 81.5 (936); 72.3 (366),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,White; 
Nicotine & Tobacco Research,706,1,15,0,sbjCol,Race/Ethnicity,Latino,,,15.2 (241); 19.6 (157); 8.2 (47); 8.9 (31),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,Latin American; 
Nicotine & Tobacco Research,706,1,16,0,sbjCol,Race/Ethnicity,Black,,,12.7 (287); 14.3 (169); 6.4 (58); 15.9 (52),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,Black or African American; 
Nicotine & Tobacco Research,706,1,17,0,sbjCol,Race/Ethnicity,Other,,,6.9 (255); 9.2 (156); 3.9 (60); 2.9 (36),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,Others; 
Nicotine & Tobacco Research,706,1,18,0,sbjCol,Sexual identity,Sexual identity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,19,0,sbjCol,Sexual identity,Straight/heterosexual,,,95.7 (3405); 96.2 (1849); 95.6 (1049); 94.6 (448),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,20,0,sbjCol,Sexual identity,"Lesbian, gay, or bisexual",,,4.3 (105); 3.8 (51); 4.4 (32); 5.4 (18),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,0,0,colHd,,,,,"Total; Age; Younger than 25; 25 or older; Sex; Male; Female; Education; HS education or less; Some college; College degree; Graduate degree; Race/ethnicity; White; Latino; Black; Other; Sexual identity; Straight/heterosexual; Lesbian, gay, or bisexual",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,0,1,colHd,Total,Weighted % (unweighted n) Total,,,; Age; 10.6 (108); 89.4 (3520); Sex; 49.1 (1497); 50.9 (2018); Education; 31.9 (964); 32.8 (1132); 20.3 (906); 15.0 (672); Race/ethnicity; 65.2 (2849); 15.2 (241); 12.7 (287); 6.9 (255); Sexual identity; 95.7 (3405); 4.3 (105),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,0,2,colHd,Weighted smokers,Weighted % (unweighted n) Never smokers,,,60.3 (2041); Age; 14.2 (81); 85.8 (1902); Sex; 45.3 (717); 54.7 (1200); Education; 27.5 (441); 29.9 (547); 24.1 (564); 18.5 (459); Race/ethnicity; 56.9 (1502); 19.6 (157); 14.3 (169); 9.2 (156); Sexual identity; 96.2 (1849); 3.8 (51),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,0,3,colHd,Weighted,Weighted % (unweighted n) Former smokers,,,24.9 (1132); Age; 2.8 (10); 97.2 (1089); Sex; 56.2 (545); 43.8 (520); Education; 31.6 (289); 38.5 (389); 18.3 (259); 11.6 (174); Race/ethnicity; 81.5 (936); 8.2 (47); 6.4 (58); 3.9 (60); Sexual identity; 95.6 (1049); 4.4 (32),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,1,0,4,colHd,Weighted,Weighted % (unweighted n) Current smokers,,,14.8 (495); Age; 9.2 (16); 90.8 (470); Sex; 52.1 (208); 48.0 (265); Education; 49.0 (212); 37.2 (178); 7.9 (70); 5.9 (28); Race/ethnicity; 72.3 (366); 8.9 (31); 15.9 (52); 2.9 (36); Sexual identity; 94.6 (448); 5.4 (18),https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766103,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,1,0,sbjCol,Age,Age,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,2,0,sbjCol,Age,Younger than 25,,,"13.0; 0.34 (0.03, 0.69)*; 0.22 (−0.12, 0.57)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,3,0,sbjCol,Age,25 or older,,,6.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,4,0,sbjCol,Gender,Sex,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,5,0,sbjCol,Gender,Male,,,5.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,6,0,sbjCol,Gender,Female,,,"8.0; 0.04 (−0.08, 0.16); 0.01 (−0.11, 0.14)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,7,0,sbjCol,Education,Education,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,8,0,sbjCol,Education,HS education or less,,,12.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,9,0,sbjCol,Education,Some college,,,"4.0; −0.23 (−0.43, −0.03)*; −0.17 (−0.35, 0.01)#",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,10,0,sbjCol,Education,College degree,,,"4.0; −0.25 (−0.45, −0.04)*; −0.14 (−0.28, 0.01)#",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,11,0,sbjCol,Education,Graduate degree,,,"7.0; −0.19 (−0.41, 0.03)#; −0.06 (−0.19, 0.08)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,12,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,
Nicotine & Tobacco Research,706,2,13,0,sbjCol,Race/Ethnicity,White,,,5.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,Race/Ethnicity,White; 
Nicotine & Tobacco Research,706,2,14,0,sbjCol,Race/Ethnicity,Latino (vs. White),,,"9.0; 0.17 (−0.04, 0.39); 0.03 (−0.15, 0.22)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,15,0,sbjCol,Race/Ethnicity,Black (vs. White),,,"9.0; 0.18 (−0.11, 0.46); −0.04 (−0.11, 0.03)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,16,0,sbjCol,Race/Ethnicity,Other (vs. White),,,"9.0; 0.14 (−0.03, 0.31); 0.14 (−0.08, 0.35)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,17,0,sbjCol,Sexual identity,Sexual identity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,18,0,sbjCol,Sexual identity,Heterosexual,,,6.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,19,0,sbjCol,Sexual identity,"Lesbian, gay, or bisexual",,,"4.0; −0.09 (−0.24, 0.07); 0.02 (−0.12, 0.17)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,20,0,sbjCol,Sexual identity,Former smokers,,,8.0; ; R2 = .09,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,21,0,sbjCol,Age,Age,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,22,0,sbjCol,Age,Younger than 25c,,,"6.0; 0.21 (−0.38, 0.80); −0.13 (−0.89, 0.62)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,23,0,sbjCol,Age,25 or older,,,8.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,24,0,sbjCol,Gender,Sex,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,25,0,sbjCol,Gender,Male,,,7.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,26,0,sbjCol,Gender,Female,,,"8.0; −0.02 (−0.13, 0.09); 0.04 (−0.12, 0.19)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,27,0,sbjCol,Education,Education,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,28,0,sbjCol,Education,HS education or less,,,10.0; Referent; Referent,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,29,0,sbjCol,Education,Some college,,,"7.0; −0.10 (−0.32, 0.11); −0.01 (−0.22, 0.19)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,30,0,sbjCol,Education,College degree,,,"10.0; −0.05 (−0.29, 0.20); 0.13 (−0.10, 0.37)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
Nicotine & Tobacco Research,706,2,31,0,sbjCol,Education,Graduate degree,,,"4.0; −0.19 (−0.41, 0.04)#; −0.04 (−0.22, 0.14)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/121766106,http://dx.doi.org/10.1093/ntr/ntx227,,
